"YEAR","ELECTION_E","ELECTION_F","PROVINCE_ID","PROVINCE_E","PROVINCE_F","GENDER_E","GENDER_F","AGE_GROUP_ID","AGE_GROUP_E","AGE_GROUP_F","VOTES","ELIGIBLE_ELECTORS","TURNOUT_ELIGIBLE_ELECTOR"
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Female","Femme",5,"35 to 44 years","35 à 44 ans",159820,281916,0.5669072404
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Female","Femme",6,"45 to 54 years","45 à 54 ans",223269,334358,0.6677559461
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Female","Femme",7,"55 to 64 years","55 à 64 ans",193844,294527,0.6581532102
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Female","Femme",8,"65 to 74 years","65 à 74 ans",113957,177309,0.6427012973
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Female","Femme",9,"75 years and over","75 ans et plus",82144,166017,0.4947951144
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Female","Femme",10,"All ages","Tous les âges",967175,1709018,0.5659245699
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Male","Homme",1,"First time","1re fois",24234,69073,0.3508427148
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Male","Homme",2,"Not first time","2e fois ou plus",51402,128608,0.3996807816
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Male","Homme",3,"18 to 24 years","18 à 24 ans",75636,197681,0.3826159759
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Male","Homme",4,"25 to 34 years","25 à 34 ans",107320,267855,0.4006659983
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Male","Homme",5,"35 to 44 years","35 à 44 ans",143416,278837,0.5143361525
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Male","Homme",6,"45 to 54 years","45 à 54 ans",206731,326535,0.6331070916
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Male","Homme",7,"55 to 64 years","55 à 64 ans",187476,286909,0.6534332898
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Male","Homme",8,"65 to 74 years","65 à 74 ans",113506,170526,0.6656196477
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Male","Homme",9,"75 years and over","75 ans et plus",78044,123408,0.6324094216
2011,"GE 41, 2011","ÉG 41, 2011",59,"British Columbia","Colombie-Britannique","Male","Homme",10,"All ages","Tous les âges",912129,1651750,0.5522198055
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","All genders","Tous les genres",1,"First time","1re fois",475,1186,0.4001737248
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","All genders","Tous les genres",2,"Not first time","2e fois ou plus",823,2041,0.4032006284
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",1298,3227,0.4020883489
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",2357,4233,0.5568091354
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",2785,4624,0.6021536945
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",4092,5863,0.6978952967
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",3514,4912,0.7153218694
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",1520,2005,0.7580136576
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","All genders","Tous les genres",9,"75 years and over","75 ans et plus",559,923,0.606248094
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","All genders","Tous les genres",10,"All ages","Tous les âges",16124,25788,0.6252603415
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Female","Femme",1,"First time","1re fois",224,530,0.4234436066
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Female","Femme",2,"Not first time","2e fois ou plus",414,993,0.4166281235
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Female","Femme",3,"18 to 24 years","18 à 24 ans",638,1522,0.4189997938
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Female","Femme",4,"25 to 34 years","25 à 34 ans",1330,2128,0.6250743493
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Female","Femme",5,"35 to 44 years","35 à 44 ans",1499,2394,0.6262920412
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Female","Femme",6,"45 to 54 years","45 à 54 ans",2259,2882,0.7837017192
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Female","Femme",7,"55 to 64 years","55 à 64 ans",1632,2305,0.7082811046
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Female","Femme",8,"65 to 74 years","65 à 74 ans",636,903,0.7046966435
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Female","Femme",9,"75 years and over","75 ans et plus",282,489,0.5757724125
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Female","Femme",10,"All ages","Tous les âges",8276,12623,0.6556477368
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Male","Homme",1,"First time","1re fois",250,656,0.3813911823
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Male","Homme",2,"Not first time","2e fois ou plus",410,1049,0.3904955493
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Male","Homme",3,"18 to 24 years","18 à 24 ans",660,1705,0.3869916828
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Male","Homme",4,"25 to 34 years","25 à 34 ans",1027,2105,0.4877797586
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Male","Homme",5,"35 to 44 years","35 à 44 ans",1285,2231,0.5762510505
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Male","Homme",6,"45 to 54 years","45 à 54 ans",1833,2981,0.6149359076
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Male","Homme",7,"55 to 64 years","55 à 64 ans",1881,2607,0.7215456861
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Male","Homme",8,"65 to 74 years","65 à 74 ans",884,1102,0.8016887874
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Male","Homme",9,"75 years and over","75 ans et plus",278,433,0.6406807546
2011,"GE 41, 2011","ÉG 41, 2011",60,"Yukon","Yukon","Male","Homme",10,"All ages","Tous les âges",7848,13164,0.5961214685
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",1,"First time","1re fois",507,1916,0.264633995
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",2,"Not first time","2e fois ou plus",847,3466,0.2443606019
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",1354,5382,0.2515779192
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",2866,6969,0.4111743188
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",3183,6879,0.4626567781
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",4078,6609,0.616949794
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",2814,4546,0.6190598411
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",994,1792,0.5549838886
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",9,"75 years and over","75 ans et plus",366,865,0.4238468973
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","All genders","Tous les genres",10,"All ages","Tous les âges",15655,33042,0.4737863181
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",1,"First time","1re fois",249,913,0.272545391
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",2,"Not first time","2e fois ou plus",472,1685,0.2800049543
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",3,"18 to 24 years","18 à 24 ans",721,2598,0.2773836539
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",4,"25 to 34 years","25 à 34 ans",1517,3456,0.438786409
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",5,"35 to 44 years","35 à 44 ans",1684,3243,0.5191561758
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",6,"45 to 54 years","45 à 54 ans",2039,3212,0.6347842469
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",7,"55 to 64 years","55 à 64 ans",1291,1986,0.6500149819
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",8,"65 to 74 years","65 à 74 ans",441,832,0.529526145
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",9,"75 years and over","75 ans et plus",160,457,0.3501798909
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Female","Femme",10,"All ages","Tous les âges",7852,15785,0.4974163488
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",1,"First time","1re fois",258,1003,0.2574328073
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",2,"Not first time","2e fois ou plus",375,1781,0.2106330461
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",3,"18 to 24 years","18 à 24 ans",633,2784,0.2274945663
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",4,"25 to 34 years","25 à 34 ans",1349,3513,0.384009388
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",5,"35 to 44 years","35 à 44 ans",1499,3636,0.4122636676
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",6,"45 to 54 years","45 à 54 ans",2039,3397,0.6000869897
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",7,"55 to 64 years","55 à 64 ans",1523,2560,0.5950367396
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",8,"65 to 74 years","65 à 74 ans",554,959,0.5770665526
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",9,"75 years and over","75 ans et plus",206,408,0.5063539446
2011,"GE 41, 2011","ÉG 41, 2011",61,"Northwest Territories","Territoires du Nord-Ouest","Male","Homme",10,"All ages","Tous les âges",7803,17257,0.4521721492
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","All genders","Tous les genres",1,"First time","1re fois",130,1596,0.0817056278
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","All genders","Tous les genres",2,"Not first time","2e fois ou plus",509,2780,0.1830868479
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",639,4376,0.1461124934
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",1769,4843,0.3652630382
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",1849,4335,0.4265717593
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",1713,3348,0.5116667519
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",1269,2175,0.5834014694
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",512,765,0.6685646217
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","All genders","Tous les genres",9,"75 years and over","75 ans et plus",180,266,0.6757640952
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","All genders","Tous les genres",10,"All ages","Tous les âges",7931,20109,0.3944051933
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Female","Femme",1,"First time","1re fois",65,751,0.0871123285
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Female","Femme",2,"Not first time","2e fois ou plus",294,1352,0.2175674526
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Female","Femme",3,"18 to 24 years","18 à 24 ans",360,2103,0.1709643248
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Female","Femme",4,"25 to 34 years","25 à 34 ans",1009,2423,0.4165170464
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Female","Femme",5,"35 to 44 years","35 à 44 ans",921,2138,0.430846741
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Female","Femme",6,"45 to 54 years","45 à 54 ans",795,1556,0.5107737872
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Female","Femme",7,"55 to 64 years","55 à 64 ans",580,1008,0.5750605605
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Female","Femme",8,"65 to 74 years","65 à 74 ans",231,360,0.6425395539
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Female","Femme",9,"75 years and over","75 ans et plus",95,124,0.7636649655
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Female","Femme",10,"All ages","Tous les âges",3991,9713,0.4108933386
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Male","Homme",1,"First time","1re fois",65,845,0.076897767
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Male","Homme",2,"Not first time","2e fois ou plus",215,1429,0.1504607945
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Male","Homme",3,"18 to 24 years","18 à 24 ans",280,2273,0.1231234978
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Male","Homme",4,"25 to 34 years","25 à 34 ans",760,2421,0.3139687992
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Male","Homme",5,"35 to 44 years","35 à 44 ans",928,2197,0.4224110311
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Male","Homme",6,"45 to 54 years","45 à 54 ans",918,1792,0.5124421671
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Male","Homme",7,"55 to 64 years","55 à 64 ans",689,1167,0.5906092416
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Male","Homme",8,"65 to 74 years","65 à 74 ans",280,405,0.6916980153
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Male","Homme",9,"75 years and over","75 ans et plus",85,141,0.5984113293
2011,"GE 41, 2011","ÉG 41, 2011",62,"Nunavut","Nunavut","Male","Homme",10,"All ages","Tous les âges",3940,10396,0.3790012689
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","All genders","Tous les genres",1,"First time","1re fois",432750,1067382,0.4054311499
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","All genders","Tous les genres",2,"Not first time","2e fois ou plus",721652,1907207,0.3783813269
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","All genders","Tous les genres",3,"18 to 24 years","18 à 24 ans",1154402,2974589,0.388087708
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","All genders","Tous les genres",4,"25 to 34 years","25 à 34 ans",1882577,4173773,0.4510492842
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","All genders","Tous les genres",5,"35 to 44 years","35 à 44 ans",2320453,4258295,0.5449255024
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","All genders","Tous les genres",6,"45 to 54 years","45 à 54 ans",3271283,5068856,0.6453691868
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","All genders","Tous les genres",7,"55 to 64 years","55 à 64 ans",3020012,4225526,0.7147067395
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","All genders","Tous les genres",8,"65 to 74 years","65 à 74 ans",1912943,2545847,0.751397724
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","All genders","Tous les genres",9,"75 years and over","75 ans et plus",1261737,2090850,0.6034565458
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","All genders","Tous les genres",10,"All ages","Tous les âges",14823408,25337735,0.5850328673
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Female","Femme",1,"First time","1re fois",221944,519002,0.4276353713
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Female","Femme",2,"Not first time","2e fois ou plus",368939,927219,0.397898463
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Female","Femme",3,"18 to 24 years","18 à 24 ans",590882,1446221,0.408570078
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Female","Femme",4,"25 to 34 years","25 à 34 ans",988080,2070917,0.4771219486
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Female","Femme",5,"35 to 44 years","35 à 44 ans",1213532,2109775,0.5751951292
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Female","Femme",6,"45 to 54 years","45 à 54 ans",1693512,2529689,0.6694543039
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Female","Femme",7,"55 to 64 years","55 à 64 ans",1546508,2142330,0.7218813585
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Female","Femme",8,"65 to 74 years","65 à 74 ans",967410,1324215,0.7305537832
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Female","Femme",9,"75 years and over","75 ans et plus",675208,1246352,0.5417479683
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Female","Femme",10,"All ages","Tous les âges",7675132,12869497,0.5963816601
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Male","Homme",1,"First time","1re fois",210806,548380,0.38441648
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Male","Homme",2,"Not first time","2e fois ou plus",352713,979988,0.3599151341
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Male","Homme",3,"18 to 24 years","18 à 24 ans",563519,1528369,0.3687062428
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Male","Homme",4,"25 to 34 years","25 à 34 ans",894498,2102857,0.425372633
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Male","Homme",5,"35 to 44 years","35 à 44 ans",1106921,2148519,0.5152017276
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Male","Homme",6,"45 to 54 years","45 à 54 ans",1577772,2539166,0.6213739623
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Male","Homme",7,"55 to 64 years","55 à 64 ans",1473504,2083196,0.7073284636
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Male","Homme",8,"65 to 74 years","65 à 74 ans",945533,1221632,0.773991963
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Male","Homme",9,"75 years and over","75 ans et plus",586529,844498,0.6945290554
2011,"GE 41, 2011","ÉG 41, 2011",99,"Canada","Canada","Male","Homme",10,"All ages","Tous les âges",7148276,12468238,0.5733188416
2015,"GE 42, 2015","ÉG 42, 2015",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",1,"First time","1re fois",11969,24668,0.485188109
2015,"GE 42, 2015","ÉG 42, 2015",10,"Newfoundland and Labrador","Terre-Neuve-et-Labrador","All genders","Tous les genres",2,"Not first time","2e fois ou plus",6672,14601,0.456960024
